Incident_id,Crime_type,District,City,State,Address,Latitude,Longitude,Incident_datetime,Officer_id,Officer_first_name,Officer_last_name,Badge_number,Suspect_id,Suspect_first_name,Suspect_last_name,Suspect_age,Suspect_gender,Suspect_race,Victim_id,Victim_first_name,Victim_last_name,Victim_age,Victim_gender,Victim_phone,Weapon_used,Severity,Case_status,Resolution,Num_arrests,Property_loss_usd,Reported_online,Notes
INC001736,Fraud,Southwest,Maplewood,GA,212 Washington Ave,41.926961,-103.344732,2023-08-27 16:39:19,OFF0036,Carol,Nguyen,3526,SUS00557,Barbara,Martin,45,Female,Unknown,VIC00813,Robert,Davis,62,Female,,firearm,Medium,Resolved,Arrest Made,2,24705.29,False,No notes recorded
INC000829,Drug Offense,North,Maplewood,OH,1857 Sunset Blvd,30.292639,-105.251608,2021-02-05 21:42:10,OFF0073,Mary,Taylor,2100,SUS00586,Barbara,Green,46,Female,Black,VIC00129,Emily,Hill,70,Female,337-292-4838,blunt object,Critical,Open,No Arrest,2,11837.27,False,Incident at 1857 Sunset Blvd. Officer responded at scene.
INC001345,Cybercrime,East,Lakewood,GA,5647 Cedar Lane,26.037318,-121.272433,2021-06-07 04:38:36,OFF0024,Jessica,Hill,7392,SUS00533,David,Hall,18,Female,White,VIC00816,Chris,Jones,31,Male,,Hands/Feet,Critical,Under Investigation,Arrest Made,3,657.29,False,Incident at 5647 Cedar Lane. Officer responded at scene.
INC001279,Assault,East,Riverside,NY,449 Maple Dr,26.706518,-113.938398,2018-09-24 19:30:55,OFF0005,Susan,Flores,9535,SUS00090,Michelle,Walker,51,Female,Unknown,VIC00053,Richard,Jones,41,Male,2367045187,Unknown,Critical,Closed,Warning Issued,3,47459.17,True,Incident at 449 Maple Dr. Officer responded at scene.
INC000857,Larceny/Theft,Northeast,Fairview,OH,8319 Washington Ave,27.993879,-94.6682905,2020-03-30 14:25:00,OFF0142,Emily,Brown,3036,SUS00798,Ashley,Thompson,66,Other,Unknown,VIC00668,Thomas,Taylor,17,Male,339-846-9764,hands,Critical,Closed,Arrest Made,4,38188.32,False,Incident at 8319 Washington Ave. Officer responded at scene.
INC002956,Trespassing,Southwest,Centerville,OH,91 Washington Ave,41.77093,-72.679786,2020-01-29 23:34:12,OFF0023,William,Martin,8901,SUS00149,William,Miller,22,Male,White,VIC00734,Joseph,Harris,55,Other,869-384-9317,Blunt Object,Critical,Pending,Arrest Made,1,24705.29,False,Incident at 91 Washington Ave. Officer responded at scene.
INC002960,Arson,Central,Lakewood,FL,790 Lincoln St,47.30119,-79.122536,2024-05-14 14:43:52,OFF0077,James,Hill,9809,SUS00449,Patricia,Flores,73,Unknown,Asian,VIC00337,Susan,Brown,39,Male,710-313-3396,Firearm,Critical,Open,Warning Issued,1,20230.38,True,No notes recorded
INC001073,Drug Offense,Southwest,Hillcrest,NC,6842 Oak Ave,47.857983,-93.923002,2024-09-09 18:01:19,OFF0146,Jennifer,Scott,8829,SUS00056,David,Miller,48,Female,Asian,VIC00455,Robert,Allen,82,Male,621-602-7172,Unknown,Medium,Closed,Case Dismissed,2,15001.07,False,Incident at 6842 Oak Ave. Officer responded at scene.
INC003639,Sexual Assault,Northwest,Lakewood,NY,1956 Cedar Lane,28.596905,-121.975528,2024-11-28 08:06:58,OFF0106,William,Young,,SUS00639,James,Wright,37,Unknown,Unknown,VIC00163,Patricia,Brown,50,Female,,Rifle,High,Closed,Case Dismissed,1,1680.51,False,Incident at 1956 Cedar Lane. Officer responded at scene.
INC001731,Burglary,Central,Springfield,CA,520 Park Rd,35.761274,-76.379756,2020-07-31 03:27:06,OFF0118,Jennifer,Moore,3462,SUS00311,Susan,Thomas,72,Unknown,Black,VIC00968,Anthony,Smith,50,Unknown,751-163-3335,KNIFE,Critical,Open,Arrest Made,2,24705.29,False,No notes recorded
INC000025,Kidnapping,West,Centerville,NY,6780 Maple Dr,44.030642,-101.26603,2024-03-16 19:51:07,OFF0025,David,Jackson,6120,SUS00682,Robert,Hall,74,Male,Black,VIC00094,John,Jackson,22,Unknown,956-481-3131,Knife,Critical,Under Investigation,Case Dismissed,2,33500.66,True,Incident at 6780 Maple Dr. Officer responded at scene.
INC000090,Arson,Midtown,Springfield,IL,1405 Park Rd,36.549199,-70.375657,2022-02-05 11:47:56,OFF0044,Linda,Nguyen,7730,,,,46,Unknown,Unknown,VIC00597,Jennifer,Lee,50,Female,,Unknown,Critical,Resolved,No Arrest,1,18910.57,True,No notes recorded
INC001976,Drug Offense,West,Centerville,GA,8368 River Rd,30.209361,-94.6682905,2018-03-26 22:11:44,OFF0119,Barbara,Brown,9248,SUS00513,Mark,Thomas,40,Male,Black,VIC00877,Michael,Thomas,70,Female,620-788-4303,blunt object,Medium,Under Investigation,Pending/Unrecorded,0,12323.67,False,Incident at 8368 River Rd. Officer responded at scene.
INC000538,Drug Offense,South,Maplewood,IL,6407 Lincoln St,33.452008,-100.783649,2024-08-10 23:17:25,OFF0127,William,Johnson,7232,SUS00556,Donna,Miller,38,Unknown,Other,VIC00260,Linda,Wilson,52,Unknown,267-387-7239,Unknown,Critical,Under Investigation,Case Dismissed,5,41136.06,False,Incident at 6407 Lincoln St. Officer responded at scene.
INC001448,Drug Offense,North,Springfield,IL,907 Elm Blvd,35.556744,-100.535713,2021-12-21 03:03:46,OFF0126,Karen,Brown,3764,SUS00708,Charles,Davis,30,Other,Asian,VIC00283,William,Jones,28,Male,,Unarmed,Medium,Closed,Case Dismissed,0,24705.29,True,Incident at 907 Elm Blvd. Officer responded at scene.
INC000697,Drug Offense,West,Riverside,AZ,810 Main St,32.796651,-72.060122,2020-11-11 03:03:19,OFF0143,Linda,Torres,5747,SUS00362,David,Flores,68,Male,Black,VIC00821,Patricia,Jackson,50,Unknown,419-308-7111,Unarmed,Low,Pending,No Arrest,3,25448.73,True,Incident at 810 Main St. Officer responded at scene.
INC000448,Burglary,Midtown,Centerville,GA,1614 Maple Dr,33.332453,-113.952247,2023-06-10 19:57:56,OFF0012,Matthew,Hall,8567,SUS00165,Richard,Smith,46,Female,Other,VIC00446,Anthony,Anderson,45,Female,991-573-8676,Unknown,Low,Closed,No Arrest,3,5087.28,False,Incident at 1614 Maple Dr. Officer responded at scene.
INC000908,Sexual Assault,South,Lakewood,NY,6396 Maple Dr,35.416721,-83.116807,2019-08-30 15:07:51,OFF0125,DONNA,Scott,7372,SUS00277,David,Brown,25,Unknown,White,VIC00950,Jennifer,Jones,11,Female,872-310-5597,Unknown,High,Open,Pending/Unrecorded,2,39999.1,True,Incident at 6396 Maple Dr. Officer responded at scene.
INC002753,DUI,North,Centerville,GA,8137 Sunset Blvd,35.372646,60.204,2024-08-01 11:31:42,OFF0077,Charles,Hall,8414,SUS00068,David,Williams,41,Male,Black,VIC00709,Emily,Williams,50,Unknown,5264674869,Knife,Critical,Pending,Pending/Unrecorded,3,37816.93,True,Incident at 8137 Sunset Blvd. Officer responded at scene.
INC002247,Fraud,Central,Springfield,PA,2146 Maple Dr,41.494393,-118.256545,2021-01-29 18:55:33,OFF0056,Emily,Nguyen,1454,,,,46,Unknown,Unknown,VIC00960,Carol,Hill,78,Female,(363) -36-3-3454,Blunt Object,Medium,Closed,Arrest Made,3,48978.45,True,Incident at 2146 Maple Dr. Officer responded at scene.
INC003574,Fraud,Southwest,Springfield,AZ,5123 Elm Blvd,31.796995,-94.224086,2024-12-11 09:58:58,OFF0011,Mary,Nguyen,2828,SUS00197,Mark,Allen,51,Female,Hispanic,VIC00309,Daniel,Moore,50,Female,,Gun,Medium,Pending,Pending/Unrecorded,3,13267.69,True,Incident at 5123 Elm Blvd. Officer responded at scene.
INC004851,Fraud,West,Riverside,FL,2189 Maple Dr,36.028188,-74.600138,2022-03-14 03:18:14,OFF0113,Jessica,Davis,9939,SUS00638,Patricia,Jackson,36,Unknown,White,VIC00998,John,Brown,72,Unknown,430-678-7403,hands,Critical,Resolved,Arrest Made,2,18406.36,False,Incident at 2189 Maple Dr. Officer responded at scene.
INC000396,Assault,Northeast,Centerville,PA,1502 Main St,37.678223,-98.126035,2022-05-09 00:31:28,OFF0048,Richard,Lee,9156,SUS00124,Donna,Garcia,68,Female,Asian,,,,50,Unknown,,Firearm,Critical,Closed,Warning Issued,3,4988.83,False,Incident at 1502 Main St. Officer responded at scene.
INC002103,Kidnapping,Southwest,Fairview,GA,153 River Rd,43.84275,-91.004094,2022-10-13 23:28:01,OFF0069,Linda,Green,5911,SUS00654,Michelle,Anderson,53,Female,Hispanic,VIC00611,Matthew,Garcia,40,Other,505-581-2128,Blunt Object,Critical,Open,No Arrest,1,31546.41,False,Incident at 153 River Rd. Officer responded at scene.
INC001209,Drug Offense,Central,Riverside,AZ,2256 Oak Ave,41.954101,-88.406356,2020-05-19 10:13:53,OFF0102,Michael,Scott,2092,SUS00073,Richard,Scott,71,Unknown,Hispanic,,,,50,Unknown,,Blunt Object,Critical,Under Investigation,Warning Issued,4,24705.29,False,Incident at 2256 Oak Ave. Officer responded at scene.
INC001721,DUI,North,Riverside,CA,5253 Park Rd,32.600437,-76.891653,2021-09-11 06:51:09,OFF0046,Robert,Young,7683,,,,46,Unknown,Unknown,VIC00162,Patricia,Young,77,Unknown,,Unarmed,Medium,Pending,Case Dismissed,2,4241.23,False,No notes recorded
INC004458,Trespassing,West,Oakdale,FL,3987 Park Rd,37.083486,-77.565877,2023-03-28 04:36:58,OFF0012,Mark,Jackson,9400,,,,46,Unknown,Unknown,VIC00730,Jennifer,Brown,86,Male,424-408-7393,Pistol,Critical,Under Investigation,Pending/Unrecorded,3,7669.0,True,Incident at 3987 Park Rd. Officer responded at scene.
INC003536,Larceny/Theft,South,Fairview,NY,4421 Cedar Lane,41.201964,-103.664222,2019-05-12 12:15:27,OFF0141,Karen,Young,3734,,,,46,Unknown,Unknown,VIC00029,Anthony,Hall,69,Male,,Unknown,Medium,Open,Arrest Made,1,24705.29,False,Incident at 4421 Cedar Lane. Officer responded at scene.
INC001013,Kidnapping,Central,Riverside,NC,730 Cedar Lane,29.563408,-97.824235,2018-04-13 21:38:00,OFF0043,Nancy,Hall,7790,SUS00470,Mary,Taylor,15,Male,White,VIC00424,Anthony,Garcia,40,Male,391-871-5492,Bat,Medium,Open,Arrest Made,3,480.47,True,Incident at 730 Cedar Lane. Officer responded at scene.
INC004511,DUI,Northeast,Riverside,NY,1834 Oak Ave,39.139792,-93.319334,2019-12-05 19:00:36,OFF0139,John,Smith,4640,,,,46,Unknown,Unknown,VIC00657,William,Harris,12,Female,788-989-8920,Hands/Feet,Critical,Under Investigation,Arrest Made,0,36936.67,False,No notes recorded
INC001528,Sexual Assault,Northwest,Hillcrest,AZ,3175 River Rd,30.062328,-79.486618,2018-10-26 20:56:45,OFF0089,Mark,Walker,,SUS00484,Michael,White,33,Unknown,Asian,VIC00812,Patricia,Thompson,48,Female,759-606-9747,Firearm,Medium,Under Investigation,Arrest Made,0,27134.17,True,Incident at 3175 River Rd. Officer responded at scene.
INC004612,Homicide,East,Springfield,NC,5327 Oak Ave,44.636452,-116.90036,2024-11-27 10:25:44,OFF0026,Joseph,Harris,3077,SUS00785,Emily,Nguyen,45,Male,Asian,VIC00339,William,Green,50,Female,257-442-4336,firearm,High,Under Investigation,Warning Issued,4,20461.49,False,Incident at 5327 Oak Ave. Officer responded at scene.
INC000156,Domestic Violence,South,Centerville,PA,108 Park Rd,44.200708,-97.369507,2020-06-09 22:14:00,OFF0130,Jennifer,Williams,,SUS00382,Jessica,Anderson,55,Unknown,Asian,VIC00156,Thomas,Jackson,39,Other,,Unknown,High,Under Investigation,Pending/Unrecorded,2,47187.01,False,No notes recorded
INC004221,Kidnapping,East,Springfield,CA,8542 Washington Ave,41.046245,-87.40212,2022-11-01 11:15:53,OFF0031,susan,Brown,1152,,,,46,Unknown,Unknown,VIC00688,Linda,Johnson,49,Female,575-748-8976,Unknown,Low,Under Investigation,Case Dismissed,2,43683.82,False,Incident at 8542 Washington Ave. Officer responded at scene.
INC004253,Larceny/Theft,South,Maplewood,FL,3892 Elm Blvd,32.903826,-96.142171,2018-11-22 02:27:10,OFF0139,John,Nguyen,4272,SUS00649,Patricia,Johnson,16,Male,Hispanic,VIC00872,Mary,Thompson,26,Male,377-628-8134,firearm,Critical,Pending,Pending/Unrecorded,1,48003.33,False,Incident at 3892 Elm Blvd. Officer responded at scene.
INC000051,Fraud,Northwest,Lakewood,PA,2778 Elm Blvd,31.185136,-108.042847,2019-03-30 09:41:21,OFF0017,Jennifer,Jackson,5521,SUS00432,Donna,Williams,38,Female,Asian,VIC00739,Nancy,Lee,35,Male,309-238-5991,Firearm,High,Closed,Arrest Made,3,40203.82,False,Incident at 2778 Elm Blvd. Officer responded at scene.
INC002485,Trespassing,South,Oakdale,NC,9991 River Rd,25.788708,-97.317409,2022-12-25 08:10:10,OFF0078,Jessica,Brown,8288,SUS00797,Anthony,Nguyen,39,Unknown,Asian,VIC00453,Carol,Flores,61,Female,879-802-5240,Hands/Feet,Medium,Pending,Pending/Unrecorded,2,19093.35,True,Incident at 9991 River Rd. Officer responded at scene.
INC000055,Breaking & Entering,Southwest,Lakewood,AZ,8805 Elm Blvd,37.762989,-96.538615,2019-03-12 21:16:05,OFF0048,David,Nguyen,8389,,,,46,Unknown,Unknown,VIC00368,Sarah,Jones,34,Female,5936759281,Unarmed,High,Closed,Warning Issued,3,35507.12,False,Incident at 8805 Elm Blvd. Officer responded at scene.
INC001101,Larceny/Theft,East,Riverside,OH,5519 Oak Ave,36.372119,-74.533897,2022-06-03 16:33:00,OFF0102,Mark,Miller,8423,SUS00216,Michael,Garcia,71,Male,White,VIC00134,Anthony,Young,87,Female,618-544-9218,Unknown,Medium,Under Investigation,Arrest Made,4,41666.49,True,Incident at 5519 Oak Ave. Officer responded at scene.
INC001733,Sexual Assault,East,Hillcrest,PA,9183 Elm Blvd,37.701355,-85.639904,2022-07-06 19:22:46,OFF0016,Karen,Allen,8535,SUS00026,Charles,Moore,46,Other,White,VIC00352,Robert,Young,21,Unknown,,Knife,Medium,Open,Case Dismissed,4,7199.75,False,Incident at 9183 Elm Blvd. Officer responded at scene.
INC002162,Kidnapping,West,Maplewood,TX,6893 Washington Ave,29.778533,-92.934473,2023-06-13 15:55:00,OFF0038,Richard,Anderson,5704,SUS00617,Mark,Garcia,46,Male,Unknown,VIC00498,Chris,Wright,35,Other,(231) -80-2-4312,Blunt Object,Critical,Pending,No Arrest,0,12278.38,False,Incident at 6893 Washington Ave. Officer responded at scene.
INC003587,Robbery,South,Oakdale,PA,3025 Washington Ave,44.411048,-94.073648,2021-10-07 01:49:00,OFF0022,Thomas,Taylor,1535,SUS00353,Barbara,Martin,36,Female,Hispanic,VIC00428,William,Thompson,89,Male,664-960-1096,KNIFE,Medium,Closed,Case Dismissed,4,12695.49,True,Incident at 3025 Washington Ave. Officer responded at scene.
INC002323,Domestic Violence,East,Fairview,CA,8009 Lincoln St,46.465718,-100.902742,2018-10-09 09:23:48,OFF0069,Joseph,Jackson,1386,SUS00661,Carol,Hall,51,Other,Unknown,VIC00557,Richard,Williams,72,Female,927-668-1450,Gun,Medium,Pending,Case Dismissed,3,44039.62,True,No notes recorded
INC96918,Homicide,North,Fairview,OH,6242 Main St,36.292022,-84.342719,2021-08-10 18:00:00,OFF0023,Jessica,Wilson,6705,SUS00235,Carol,Wilson,45,Other,Hispanic,VIC00225,Chris,Martin,86,Female,400-966-1594,Bat,Medium,Open,Case Dismissed,0,35355.23,True,No notes recorded
INC000691,Robbery,Southeast,Centerville,CA,5480 Washington Ave,42.905533,55.8842,2022-12-04 04:56:13,OFF0017,Matthew,Johnson,7626,SUS00657,Mark,Smith,67,Female,Other,VIC00042,Joseph,Martin,36,Male,750-797-5937,Unknown,Medium,Closed,Pending/Unrecorded,2,48449.26,True,Incident at 5480 Washington Ave. Officer responded at scene.
INC002416,Drug Offense,Southeast,Oakdale,NY,6870 Oak Ave,39.559127,-108.707077,2021-11-27 12:24:44,OFF0044,David,Jones,5137,SUS00650,Chris,Thompson,66,Other,Other,VIC00092,Nancy,Taylor,22,Male,551-336-6654,blunt object,Critical,Closed,Case Dismissed,2,46680.25,True,Incident at 6870 Oak Ave. Officer responded at scene.
INC000566,Domestic Violence,North,Fairview,NC,4301 Cedar Lane,27.371567,-73.638802,2024-05-07 16:29:48,OFF0043,Carol,Wright,4701,SUS00517,Linda,Nguyen,37,Female,Asian,VIC00938,Daniel,Scott,62,Female,517-987-9141,Unarmed,Low,Closed,Case Dismissed,0,24705.29,False,No notes recorded
INC002059,Arson,Northwest,Oakdale,IL,7576 Main St,39.662964,-95.560047,2021-07-08 22:09:09,OFF0062,Jessica,Green,8559,SUS00591,Michael,Young,35,Unknown,Unknown,VIC00351,William,Jones,28,Male,276-408-5788,Knife,Medium,Closed,Warning Issued,1,6864.0,False,Incident at 7576 Main St. Officer responded at scene.
INC003174,Robbery,South,Lakewood,NC,1529 Oak Ave,30.560097,-82.189591,2024-09-07 00:04:37,OFF0084,Charles,Johnson,8472,SUS00694,Chris,Williams,48,Male,Black,VIC00745,Linda,Brown,50,Female,449-652-8002,Blunt Object,High,Open,Arrest Made,4,25439.56,True,Incident at 1529 Oak Ave. Officer responded at scene.
INC000152,Trespassing,Northeast,Centerville,AZ,4343 Maple Dr,47.234551,-76.690069,2019-08-05 14:01:39,OFF0055,JENNIFER,Williams,5248,,,,46,Unknown,Unknown,,,,50,Unknown,,Bat,Medium,Open,Warning Issued,5,23855.99,True,Incident at 4343 Maple Dr. Officer responded at scene.
INC001362,Homicide,Southwest,Hillcrest,OH,7874 Washington Ave,33.821586,-101.663359,2019-10-26 03:21:27,OFF0110,Anthony,Scott,1460,SUS00225,Michelle,Brown,22,Unknown,Unknown,VIC00735,David,Thompson,64,Female,566-381-8905,Gun,Critical,Open,No Arrest,4,33919.25,False,Incident at 7874 Washington Ave. Officer responded at scene.
INC002316,Homicide,Southwest,Lakewood,NY,2597 Main St,37.397904,-120.205333,2023-10-12 01:29:38,OFF0090,Jessica,Brown,4704,SUS00225,Emily,Thomas,38,Male,Hispanic,VIC00446,William,Hill,13,Unknown,966-451-9839,Unarmed,Medium,Under Investigation,Arrest Made,5,6080.12,False,Incident at 2597 Main St. Officer responded at scene.
INC002003,Burglary,Northwest,Centerville,AZ,143 Elm Blvd,37.939105,-88.889988,2021-11-02 21:32:00,OFF0030,Nancy,Scott,7031,,,,46,Unknown,Unknown,VIC00952,Thomas,Nguyen,56,Unknown,,Unknown,Medium,Closed,Pending/Unrecorded,4,3894.15,False,Incident at 143 Elm Blvd. Officer responded at scene.
INC002073,Domestic Violence,West,Lakewood,NC,7914 Maple Dr,47.598099,-91.628638,2024-05-19 05:24:08,OFF0133,Karen,Thomas,5659,SUS00499,Chris,Moore,56,Unknown,Other,VIC00620,Matthew,Thomas,82,Unknown,368-355-8502,Bat,Medium,Open,No Arrest,3,30705.57,True,Incident at 7914 Maple Dr. Officer responded at scene.
INC001002,Cybercrime,East,Hillcrest,PA,8273 Cedar Lane,27.287139,-109.476065,2020-05-24 17:57:31,OFF0101,Mark,Garcia,3870,,,,46,Unknown,Unknown,VIC00499,Nancy,Walker,17,Male,404-624-1223,Pistol,Low,Resolved,Arrest Made,0,30738.04,True,No notes recorded
INC003352,Drug Offense,Northwest,Oakdale,OH,9346 Cedar Lane,38.929342,-105.853518,2019-04-17 19:23:39,OFF0147,Patricia,Wright,6208,SUS00460,Anthony,Davis,31,Male,Unknown,VIC00691,James,Wright,50,Unknown,202-435-5431,Unknown,Low,Open,Arrest Made,2,14467.84,False,Incident at 9346 Cedar Lane. Officer responded at scene.
INC000594,Trespassing,East,Centerville,IL,5546 Oak Ave,28.451449,-120.897484,2023-10-18 02:54:56,OFF0041,Emily,Allen,1059,SUS00085,Sarah,Anderson,34,Male,Other,VIC00069,Thomas,Harris,89,Other,,Knife,High,Open,No Arrest,3,6580.4,False,Incident at 5546 Oak Ave. Officer responded at scene.
INC002731,Burglary,West,Centerville,GA,3868 Elm Blvd,40.87025,-95.358272,2021-07-19 19:57:43,OFF0007,Carol,Walker,1913,SUS00623,Joseph,Taylor,37,Unknown,Unknown,VIC00282,Sarah,Garcia,62,Unknown,,Knife,Low,Under Investigation,Arrest Made,3,24705.29,False,Incident at 3868 Elm Blvd. Officer responded at scene.
INC003549,Domestic Violence,North,Lakewood,IL,5323 Sunset Blvd,28.408826,-99.768019,2024-04-10 11:58:32,OFF0148,Charles,Johnson,9407,SUS00139,Mark,Wilson,46,Other,Unknown,VIC00635,Chris,Wilson,64,Male,,Unknown,Medium,Closed,Pending/Unrecorded,0,24705.29,False,No notes recorded
INC002427,Arson,West,Hillcrest,NY,5881 Park Rd,28.967112,-88.878132,2018-11-18 00:27:23,OFF0016,Carol,Young,2335,SUS00642,Ashley,Harris,56,Female,White,VIC00686,Matthew,Harris,35,Unknown,716-832-4779,Firearm,Medium,Under Investigation,Warning Issued,3,20916.11,True,Incident at 5881 Park Rd. Officer responded at scene.
INC001477,Fraud,Central,Fairview,TX,7633 Washington Ave,34.23884,-116.843185,2023-07-14 13:19:09,OFF0150,Carol,Garcia,8584,SUS00531,Matthew,Thompson,56,Male,Black,VIC00525,Michelle,Young,59,Unknown,6658184314,Unknown,Low,Resolved,Arrest Made,2,19150.89,True,Incident at 7633 Washington Ave. Officer responded at scene.
INC95945,Robbery,West,Lakewood,IL,1071 Park Rd,25.360244,-115.990468,2019-10-18 08:21:53,OFF0017,Barbara,Jackson,5953,SUS00315,Barbara,Davis,44,Unknown,Hispanic,VIC00515,Ashley,Smith,50,Male,879-731-3262,Unknown,Critical,Closed,Warning Issued,0,47121.32,True,Incident at 1071 Park Rd. Officer responded at scene.
INC001677,Burglary,South,Centerville,NY,8244 Cedar Lane,39.132359,-113.991998,2021-11-01 01:59:00,OFF0068,Linda,Allen,7736,SUS00574,Emily,Moore,49,Male,White,,,,50,Unknown,,blunt object,Low,Open,Warning Issued,2,24705.29,False,Incident at 8244 Cedar Lane. Officer responded at scene.
INC003093,Sexual Assault,Central,Fairview,NC,7154 Sunset Blvd,29.11976,-101.50529,2018-09-13 00:15:00,OFF0037,Thomas,Thompson,2620,SUS00353,Karen,Nguyen,56,Female,Black,VIC00937,Chris,Lee,90,Female,550-645-5332,Rifle,High,Closed,Warning Issued,1,46954.43,True,Incident at 7154 Sunset Blvd. Officer responded at scene.
INC000895,Fraud,South,Maplewood,OH,4541 Cedar Lane,27.475474,-86.699131,2022-12-27 08:22:02,OFF0140,Ashley,Davis,9305,SUS00372,Daniel,Flores,51,Other,Asian,VIC00170,Robert,Wright,87,Male,(303) -52-9-6765,Hands/Feet,Medium,Resolved,Arrest Made,2,24705.29,True,Incident at 4541 Cedar Lane. Officer responded at scene.
INC000489,Sexual Assault,Southeast,Springfield,FL,3305 Park Rd,37.173524,-74.568234,2021-08-15 21:59:41,OFF0005,Thomas,Scott,4823,SUS00326,Michelle,Johnson,61,Female,Hispanic,VIC00021,Jessica,Miller,15,Unknown,505-929-5387,Unknown,Critical,Pending,Case Dismissed,5,24705.29,True,No notes recorded
INC004949,Kidnapping,Central,Fairview,CA,6170 Oak Ave,26.415112,72.1059,2024-07-09 01:12:34,OFF0060,Charles,Thomas,7661,SUS00041,Jennifer,Brown,45,Unknown,Asian,VIC00709,William,Thompson,50,Unknown,523-824-5602,Unarmed,High,Open,Case Dismissed,3,32083.53,False,Incident at 6170 Oak Ave. Officer responded at scene.
INC002744,Trespassing,East,Springfield,TX,5574 Washington Ave,29.35614,-94.353317,2020-11-03 17:55:29,OFF0059,Charles,Miller,6092,SUS00431,Ashley,Thompson,30,Female,Unknown,VIC00936,David,Harris,50,Female,719-785-6511,Blunt Object,Critical,Closed,No Arrest,2,49220.8,False,Incident at 5574 Washington Ave. Officer responded at scene.
